uuid,link,title,price,price_unit,phone,code_number,location,property_type,type,description,country,area_square_vara,construction_area,Bedroom,full_bathrooms,half_bathrooms,levels,parking,privacy,img_src,created_at,updated_at,deleted_at,previous_price
2d5f6b8f-9299-4ef5-9752-7aae1cdaca9c,https://remax-central.com.sv/en/properties/building-for-sale-lourdes-colon-with-great-potential-for-commercial-use,"BUILDING FOR SALE, LOURDES COLON, WITH GREAT POTENTIAL FOR COMMERCIAL USE.",560000,,,V07-003784,Lourdes Colon,Commercial,Sale,"We present an excellent investment opportunity, a 2-level property that currently functions as a school, has a large capacity for vehicle parking, an excellent location which also allows good vehicular access; This property has a large amount of land 2,682.75 v2, which can be used with an open space where it is currently used as a recreational area (bkb court) this space can be adapted to make an open construction, warehouse or any other type of use.
In addition, it has a green area at the end of the property that has a semi-flat topography.",El Salvador,2682.75,979,,,,2,,,"['https://remax-central.com.sv/storage/properties/wMI6QFddHOYhh6oPXxU6-large.png', 'https://remax-central.com.sv/storage/properties/nI0UfQdtc9o87TphX056-large.png', 'https://remax-central.com.sv/storage/properties/MjKtjaQV8jiG1hO7Wk78-large.png', 'https://remax-central.com.sv/storage/properties/S7X6aH6FkcGJPrc8m4Zb-large.png', 'https://remax-central.com.sv/storage/properties/L3GUS7SMYGH577r1LR8R-large.png', 'https://remax-central.com.sv/storage/properties/d9PADSThfPUxJzBpxVPe-large.png', 'https://remax-central.com.sv/storage/properties/7QnMC4ZVyv5y1KOukU0a-large.png']",2024-10-29 17:04:42,2024-10-29 17:04:42,2024-10-29 17:04:42,
c6917c12-8cab-488a-aaf0-212117c24eb9,https://remax-central.com.sv/en/properties/one-level-house-for-sale-in-country-villa-of-san-agustin,ONE LEVEL HOUSE FOR SALE IN COUNTRY VILLA OF SAN AGUSTIN,180000,,,V01-003823,Lourdes Colon,Residential,Sale,"New and Excellent Price: 180,000 US DOLLARS!!!! Comfortable and modernHouse for Sale in Country Villas of Saint Augustine, Lourdes, La Libertad. Recently builded upthe property is located in a healthy and friendly neighborhood close to Commercial Centers  and  Education, Health and transportation system. Description: One floor house with upgrades: Garache for 2 cars, lobby entrance, living, dinning, kitchen and laundry room separated. Master bedroom with its own bathroom, 2 junior bedrooms with shared bathroom. Wide garden and terrace. Aditionally other comforts: 3 air conditionig systems, 3 roof fans, 4 videosafety cameras and purifiying water system. good choice for your comfort and safety.
Shall we talk?",El Salvador,401.04,135.83,3,3,,1,2,Private,"['https://remax-central.com.sv/storage/properties/V7aH9v6gWPq6WC9YStEb-large.png', 'https://remax-central.com.sv/storage/properties/hNTXla4BXLJW4OLUMChC-large.png', 'https://remax-central.com.sv/storage/properties/NCuZMsIQA5AVDEoWPoER-large.png', 'https://remax-central.com.sv/storage/properties/PRIirBrvrIw8IBOI1fli-large.png', 'https://remax-central.com.sv/storage/properties/hD3f5IrdYdYpqlYEQhbk-large.png', 'https://remax-central.com.sv/storage/properties/sjb02xlv8AQSzkYYcY2f-large.png', 'https://remax-central.com.sv/storage/properties/NfNOKVNLrzkJ0FZ52PsX-large.png', 'https://remax-central.com.sv/storage/properties/3ieaCoSJNFgX4gs0ezsY-large.png', 'https://remax-central.com.sv/storage/properties/ySgYsu3csJmfg1ZTVWsT-large.png', 'https://remax-central.com.sv/storage/properties/EUrpX6PgNxtrTL6ZCpCe-large.png']",2024-10-29 17:04:56,2024-10-29 17:04:56,2024-10-29 17:04:56,
cd760508-f1e8-421e-907e-4b3687e94bfa,https://remax-central.com.sv/en/properties/house-in-sale-barrio-san-juan---santa-ana,"HOUSE IN SALE ""BARRIO SAN JUAN - SANTA ANA""",100000,,,V01-003834,Santa Ana,Residential,Sale,"Property located on Don Bosco Street, residential area, with commercial development, half a block from INDES Sports Complex. 
The property is one level.
It has living room, dining room, kitchen, 2 bedrooms, bathroom, large clothesline, garden and garage; additionally a galley.",El Salvador,749.99,524.17,2,1,,1,2,,"['https://remax-central.com.sv/storage/properties/li0W3gJ5IVd8OTSD49ik-large.jpeg', 'https://remax-central.com.sv/storage/properties/GV469CPKishzmEvXAZ9F-large.png', 'https://remax-central.com.sv/storage/properties/duQucWVLB0h2Tl4quoYD-large.png', 'https://remax-central.com.sv/storage/properties/sdljFadeCSSJQI7v12Us-large.png', 'https://remax-central.com.sv/storage/properties/9q8E39q2FJ8I1uL2LGrd-large.png', 'https://remax-central.com.sv/storage/properties/t8dAEZAyLHV8sRr7A9ih-large.png']",2024-10-29 17:05:05,2024-10-29 17:05:05,2024-10-29 17:05:05,
34ee19bb-ec0c-4c80-974d-e2ebb2671158,https://remax-central.com.sv/en/properties/house-in-sale-barrio-san-lorenzo---santa-ana,"HOUSE IN SALE ""BARRIO SAN LORENZO - SANTA ANA""",160000,,,V01-003832,Santa Ana,Residential,Sale,"Property of 2 levels; the first one has living room, dining room, study, kitchen, service area, clothesline, garden and garage, as well as 2 bedrooms and 2 bathrooms; the second level has a bedroom, a bathroom and terrace. Residential area with commercial development, very close to downtown, 3 blocks from Santa Ana Cathedral.",El Salvador,257.55,186.95,3,3,,2,1,,"['https://remax-central.com.sv/storage/properties/8440D4hubQshciizX9GD-large.png', 'https://remax-central.com.sv/storage/properties/6C7b0TZUN68f44N7QhwO-large.png', 'https://remax-central.com.sv/storage/properties/CQBHVLbwIKdnauF8Bdpm-large.png']",2024-10-29 17:05:13,2024-10-29 17:05:13,2024-10-29 17:05:13,
fa8ec56a-8d19-4f2f-a6a8-14555433557a,https://remax-central.com.sv/en/properties/land-for-sale-in-private-residential-in-the-upper-part-of-colonia-escalon,LAND FOR SALE IN PRIVATE RESIDENTIAL IN THE UPPER PART OF COLONIA ESCALON,364803,,,V15-003836,Colonia Escalón,Terrain,Sale,"Land for sale in a private residential complex Diaz Nuila Urbanization, in the upper part of Colonia Escalón.

It has 2145.95V², 48 meters in front and 28 meters deep, slightly inclined topography that favors construction costs.

This exclusive residential area located in the upper part of Colonia Escalón, has an access booth, 24/7 security, and lots of vegetation that provides a cool and pleasant climate.

Let's talk !",El Salvador,2145.9,,,,,,,Private,"['https://remax-central.com.sv/storage/properties/C4JsvXsJZczsn1RcIzU8-large.png', 'https://remax-central.com.sv/storage/properties/Grn1AGNuQJUy2CMVRISx-large.png', 'https://remax-central.com.sv/storage/properties/UsGNq8o1IGRQxZW2U0h1-large.png', 'https://remax-central.com.sv/storage/properties/1P8T11ENyd4kaLH95QaS-large.png', 'https://remax-central.com.sv/storage/properties/Q9Op5tlUS7EhlnDwPEGg-large.png', 'https://remax-central.com.sv/storage/properties/iTiLNfq0vS66aV3wwuTp-large.png']",2024-10-29 17:05:23,2024-10-29 17:05:23,2024-10-29 17:05:23,
659996ea-f449-46d6-8f26-62f827af7c28,https://remax-central.com.sv/en/properties/property-el-porvenir-a-ayutica-santa-ana,"PROPERTY EL PORVENIR ""A"" AYUTICA, SANTA ANA",750000,,,V15-003770,Santa Ana,Terrain,Sale,"Flat property strategically located on the Panamerican Highway, towards Candelaria La Frontera.
It has houses, warehouses and warehouses. 
Due to its strategic location, it has potential for agricultural, commercial, industrial and residential development.",El Salvador,29826.75,1259,7,2,,1,,,"['https://remax-central.com.sv/storage/properties/Mibvw6glJzBNlZuHNCl3-large.jpeg', 'https://remax-central.com.sv/storage/properties/kB0E3mo7JIRbNy9nxRSJ-large.jpeg', 'https://remax-central.com.sv/storage/properties/wX5Y4oPTVhOsF3YiIiaV-large.png', 'https://remax-central.com.sv/storage/properties/EKa08b1CLwYXu7m7WwBG-large.png', 'https://remax-central.com.sv/storage/properties/F7TVR9o0dCwfRrtspMJB-large.png', 'https://remax-central.com.sv/storage/properties/XCsloOwBcy8cw0ccnN8e-large.png', 'https://remax-central.com.sv/storage/properties/P8AG6KXpD8z1KIDwBPZl-large.jpeg', 'https://remax-central.com.sv/storage/properties/NHprHLtSn9h9TVarOg7V-large.jpeg', 'https://remax-central.com.sv/storage/properties/nNrw2Y9BiOuUQ4tZGu71-large.jpeg']",2024-10-29 17:05:33,2024-10-29 17:05:33,2024-10-29 17:05:33,
3ce84703-a52d-4576-97a7-6c9da851247d,https://remax-central.com.sv/en/properties/el-porvenir-san-isidro-farm-santa-ana,"EL PORVENIR ""SAN ISIDRO"" FARM, SANTA ANA",180000,,,V15-003831,Santa Ana,Terrain,Sale,"Property strategically located on Panamerican Highway, towards Candelaria la Frontera, Santa Ana, El Salvador. Rustic land in Canton Ayuta, with potential for residential, industrial or commercial development.",El Salvador,3462.73,613.51,7,2,,1,,,"['https://remax-central.com.sv/storage/properties/Wl2AFTxqlusB0hmV07pr-large.png', 'https://remax-central.com.sv/storage/properties/z1u9q12ErXHoLX5kmAMf-large.png', 'https://remax-central.com.sv/storage/properties/yECu2FZdaKZrbzyFMWWy-large.png', 'https://remax-central.com.sv/storage/properties/2yhcFF4wmmxWc8InTfNE-large.png']",2024-10-29 17:05:43,2024-10-29 17:05:43,2024-10-29 17:05:43,
74b68e56-235f-496d-a126-e1db579902da,https://remax-central.com.sv/en/properties/commercial-premise-in-sale-barrio-santa-barbara---santa-ana,"COMMERCIAL PREMISE IN SALE ""BARRIO SANTA BARBARA - SANTA ANA""",60000,,,V07-003762,Santa Ana,Commercial,Sale,"One level property, strategically located on a corner, with 8 meters of frontage on 6a Calle Poniente and 25.86 meters of frontage on 11 Avenida Norte. Currently commercial premises. Property with residential and commercial vocation.",El Salvador,290.83,203.13,2,1,,1,,,"['https://remax-central.com.sv/storage/properties/jaUIYWRfu6T0pU8tCBaz-large.png', 'https://remax-central.com.sv/storage/properties/AN7k4Dq4lFhaStmi6WS6-large.png', 'https://remax-central.com.sv/storage/properties/GDNxLV7kyNHVeMdLqgRG-large.png', 'https://remax-central.com.sv/storage/properties/EDwQNxBFPzR7OcAMvd9o-large.png']",2024-10-29 17:06:36,2024-10-29 17:06:36,2024-10-29 17:06:36,
047526b4-970a-43a5-9897-685a03e37787,https://remax-central.com.sv/en/properties/warehouse-barrio-santa-barbara-santa-ana,WAREHOUSE BARRIO SANTA BARBARA SANTA ANA,130000,,,V12-003768,Santa Ana,Industrial,Sale,"Commercial property of one level.
It has 11.17 meters in front and approximately 25 meters deep.
Composed by an industrial warehouse and a bathroom. Located on 6th Street East. 
Commercial and residential area.",El Salvador,400,279.72,,1,,1,,,"['https://remax-central.com.sv/storage/properties/nJbudEYTEZGWR2B1OI4R-large.png', 'https://remax-central.com.sv/storage/properties/wJjPKnjRWMMyC1yKo7Tk-large.png', 'https://remax-central.com.sv/storage/properties/Zr11MoYxxrvno1USw5FQ-large.png', 'https://remax-central.com.sv/storage/properties/00aZKILYZ9aS9s4KOVhz-large.png']",2024-10-29 17:07:00,2024-10-29 17:07:00,2024-10-29 17:07:00,
a7983eed-c032-4335-b2ce-14cf06af905a,https://remax-central.com.sv/en/properties/commercial-premise-barrio-san-sebastian--santa-ana,"COMMERCIAL PREMISE ""BARRIO SAN SEBASTIAN- SANTA ANA""",200000,,,V07-003757,Santa Ana,Commercial,Sale,"Commercial property consisting of industrial building, 2 mezzanines and 2 stores, strategically located in commercial area, on the 8th Ave South. 
It is a mixed adobe construction. 
Property with commercial vocation.",El Salvador,396,276.76,,1,,1,,,"['https://remax-central.com.sv/storage/properties/OIppF1eEqf31tU9uyZFg-large.jpeg', 'https://remax-central.com.sv/storage/properties/Mz0PmqzRZfIEPdC3GuOJ-large.jpeg', 'https://remax-central.com.sv/storage/properties/vfYDORIcsQosmFUJktWW-large.png', 'https://remax-central.com.sv/storage/properties/eXSZKID84U3XWTbajlu8-large.png', 'https://remax-central.com.sv/storage/properties/Q4prUyUD7MRf9YjJhsT7-large.png', 'https://remax-central.com.sv/storage/properties/WceCe9kN7iKxSLhURuJZ-large.png']",2024-10-29 17:07:19,2024-10-29 17:07:19,2024-10-29 17:07:19,
f9ce3897-b063-4e17-9cff-031a756b2556,https://remax-central.com.sv/en/properties/commercial-property-barrio-san-sebastian--santa-ana,"COMMERCIAL PROPERTY ""BARRIO SAN SEBASTIAN- SANTA ANA""",156000,,,V07-003744,Santa Ana,Commercial,Sale,"One level property, strategically located in a commercial area, between 8th Ave. South and Jose Mariano Mendez Street. The property consists of 2 portions of approx 210 and 104 m2, respectively and one is corner. 
It is an adobe construction, 
Property with commercial vocation.",El Salvador,450.51,314.5,,2,,1,,,"['https://remax-central.com.sv/storage/properties/lw2dowSDspomXYpKqMtI-large.jpeg', 'https://remax-central.com.sv/storage/properties/bY0IM9apRz9DYIk83xrn-large.jpeg', 'https://remax-central.com.sv/storage/properties/BlRLxyUJLr7VWdR7zX3E-large.png', 'https://remax-central.com.sv/storage/properties/lT2Qf2tjHKsTliWm8CMZ-large.png', 'https://remax-central.com.sv/storage/properties/W3DibyPdwG07uHuxI6Kj-large.png', 'https://remax-central.com.sv/storage/properties/nrJDy43jf9pgV26Z4VNh-large.png']",2024-10-29 17:07:37,2024-10-29 17:07:37,2024-10-29 17:07:37,
a946e1d8-35b8-4788-8231-5c0ef1b22861,https://remax-central.com.sv/en/properties/house-in-sale-barrio-santa-barbara---santa-ana,"HOUSE IN SALE ""BARRIO SANTA BARBARA - SANTA ANA""",160000,,,V01-003756,Santa Ana,Residential,Sale,"One level property, strategically located on 6th Calle Poniente. 
It has living room, study, 3 bedrooms, 1 bathroom, kitchen, garden and garage; it has 11.80 meters in front and 26.55 meters long.
Although it has always been used as a residence, due to the area it also has commercial vocation.",El Salvador,751.18,525,3,1,,1,2,,"['https://remax-central.com.sv/storage/properties/GhDkuWmlr6CMVK7ofXOh-large.png', 'https://remax-central.com.sv/storage/properties/DVSlK7i0YIyHHlxkyBD7-large.png', 'https://remax-central.com.sv/storage/properties/hUR6vTmlZywYy2OoRhF9-large.png', 'https://remax-central.com.sv/storage/properties/dkufp318xv3zq5LBuehJ-large.png', 'https://remax-central.com.sv/storage/properties/OdRyMK8Yv2ZxQkfPFReJ-large.png', 'https://remax-central.com.sv/storage/properties/KmrEqnOy9V9K7Rvdc1P5-large.png', 'https://remax-central.com.sv/storage/properties/rgKG3vh2MHInqQ4KbL6F-large.png', 'https://remax-central.com.sv/storage/properties/MpqWsx9CtKsR5cJuYFpM-large.png', 'https://remax-central.com.sv/storage/properties/Du10pb8Y3qfTmrR5xLg6-large.png']",2024-10-29 17:07:48,2024-10-29 17:07:48,2024-10-29 17:07:48,
e7954aca-25d5-4d4b-8d5c-58ba1e8142f2,https://remax-central.com.sv/en/properties/property-in-barrio-santa-barbara-meson-panama---santa-ana,"PROPERTY IN ""BARRIO SANTA BARBARA-MESON PANAMA - SANTA ANA""",210000,,,V01-003755,Santa Ana,Residential,Sale,"One level property, strategically located, corner; between 6a Calle Poniente and 1 Avenida Norte. It is an adobe construction, currently used as an inn. 
Property with residential and commercial vocation.",El Salvador,751.18,313.29,,10,,1,,,"['https://remax-central.com.sv/storage/properties/ciDLx4pSDKDSX7X5tt2b-large.png', 'https://remax-central.com.sv/storage/properties/6cOvszK7u07CiweMOOf2-large.png', 'https://remax-central.com.sv/storage/properties/f6nKDgVdvpBZFDC8kyVG-large.png', 'https://remax-central.com.sv/storage/properties/N32xfO4IK3QnUjojFxeq-large.png', 'https://remax-central.com.sv/storage/properties/hReck0nuWEGyVDVVMO8Q-large.png', 'https://remax-central.com.sv/storage/properties/a85tIIMk5r9JXPLa1juk-large.png', 'https://remax-central.com.sv/storage/properties/iu2uTqTuTSltIcp1k2Bx-large.jpeg']",2024-10-29 17:08:07,2024-10-29 17:08:07,2024-10-29 17:08:07,
8e98f2ba-0213-40d0-8f78-e45ce0e53c9b,https://remax-central.com.sv/en/properties/property-in-barrio-santa-barbara-meson-bambu--santa-ana,"PROPERTY IN ""BARRIO SANTA BARBARA-MESON BAMBU- SANTA ANA""",198000,,,V01-003743,Santa Ana,Residential,Sale,"One level property, strategically located on a corner, between 8a Calle Poniente and 11 Avenida Norte. It is an adobe construction, currently used as an inn. 
Property with residential and commercial vocation.",El Salvador,946.82,661.74,,2,,1,,,"['https://remax-central.com.sv/storage/properties/4vQnxFeB2bUCnaIcugbb-large.jpeg', 'https://remax-central.com.sv/storage/properties/mDUKfTgi0JDeCf9CVtQR-large.png', 'https://remax-central.com.sv/storage/properties/icjJ99iEQlALtmnpgYpC-large.png', 'https://remax-central.com.sv/storage/properties/P4nxBHQ5FvL1eNJJkaRR-large.png', 'https://remax-central.com.sv/storage/properties/5k5cZuf4ZEAVgRcQq99i-large.png']",2024-10-29 17:08:27,2024-10-29 17:08:27,2024-10-29 17:08:27,
cfcbba0a-98d6-4ad7-ae73-00b7713f1c20,https://remax-central.com.sv/en/properties/large-plot-of-roadside-land-in-front-of-texaco-metalio,Large plot of roadside land in front of Texaco Metalio,299000,,,V15-003844,Metalio,Terrain,Sale,Flat land for sale with 100 meters of coastal road between Metalio and Acajutla. All documentation is ready for transfer and municipal taxes are up-to-date. There is a recent appraisal done by Geoeterra. Schedule your visit now!,El Salvador,10740,,,,,,,,"['https://remax-central.com.sv/storage/properties/mtpb8GVTMRNylZXn5FEo-large.JPG', 'https://remax-central.com.sv/storage/properties/NqT4nApvp5TK0rROvRx7-large.JPG']",2024-10-29 17:08:32,2024-10-29 17:08:32,2024-10-29 17:08:32,
7bf7e631-4e7c-4a80-9fc4-1044054e7b42,https://remax-central.com.sv/en/properties/land-for-sale-in-cojutepeque,LAND FOR SALE IN COJUTEPEQUE,13200000,,,V15-003808,Cojutepeque,Terrain,Sale,"We have this large land of 33 blocks, located on the Pan-American Highway, in the area of ​​one of the cities with great development in our country such as Cojutepeque, department of Cuscatlán.  The price is $60 per V2 negotiable. We see the potential for use of the land in different commercial, industrial and/or residential areas. Especially because it is located in a very strategic point in the traffic of products, places of work destinations, distribution points, shopping malls, industrial parks among others. Its topography is irregular, mostly distributed on moderately inclined slopes.",El Salvador,330000,,,,,,,,"['https://remax-central.com.sv/storage/properties/Lfk4h4HvPsUMR94jRnuR-large.png', 'https://remax-central.com.sv/storage/properties/xuMEHgSP3YJVd721mCeF-large.png', 'https://remax-central.com.sv/storage/properties/J0g5BLO3Kf449ZH7FSTz-large.png', 'https://remax-central.com.sv/storage/properties/InddFKPjhypDiPxPyvXw-large.png', 'https://remax-central.com.sv/storage/properties/NyIdZCHLJmtYl3RdWMUY-large.png', 'https://remax-central.com.sv/storage/properties/3lbSgzQ6nVA9Wa2V1CKv-large.png']",2024-10-29 17:08:53,2024-10-29 17:08:53,2024-10-29 17:08:53,
544510a5-524e-4819-9264-cb11729dc6ca,https://remax-central.com.sv/en/properties/sale-of-commercial-property-in-the-center-of-san-miguel,SALE OF COMMERCIAL PROPERTY IN THE CENTER OF SAN MIGUEL,795000,,,V07-003795,San Miguel,Commercial,Sale,"Unique opportunity to invest in a privileged area in the center of San Miguel, just 3 blocks from the cathedral.
The property measures 2166.82 V2, ideal for any type of business since the property is surrounded by recognized businesses in the area.
A shopping center is currently being built adjacent to the property.",El Salvador,2166.82,959.64,22,3,,1,3,,"['https://remax-central.com.sv/storage/properties/vKW4GABSWMq3sMBw7KVx-large.jpg', 'https://remax-central.com.sv/storage/properties/qZ0CEVecI3Qpf0YldZYI-large.jpg', 'https://remax-central.com.sv/storage/properties/9yeA275qtwYMlJoXHCDc-large.png', 'https://remax-central.com.sv/storage/properties/JTpywCRrqzGcsIwTa2cH-large.png', 'https://remax-central.com.sv/storage/properties/EOL0Jj35Bieu4hoQM5ep-large.png', 'https://remax-central.com.sv/storage/properties/BWcnSUFV0HDsL42Hzr6f-large.png', 'https://remax-central.com.sv/storage/properties/bZ0qAarYebXXS2umiLHb-large.jpg']",2024-10-29 17:09:06,2024-10-29 17:09:06,2024-10-29 17:09:06,
1a3c7368-7577-4ee6-ac86-6e41ea3033e8,https://remax-central.com.sv/en/properties/exclusive-land-for-sale-with-spectacular-pacific-ocean-view,Exclusive Land for Sale with Spectacular Pacific Ocean View,3598465,,,V15-003809,El Zonte,Terrain,Sale,"Exclusive Land for Sale with Spectacular Pacific Ocean View

Strategically located just minutes from El Zonte, this land offers a unique opportunity to develop an iconic project both nationally and internationally. With a total area of 55,361 square varas and a price of $65.00 per square vara, the land stands out for its elevated position, providing breathtaking panoramic views of the entire coastline and the ocean.

Additionally, it borders the fabulous protected area ""El Farallón del Pájaro Azul,"" offering an unparalleled natural environment. 

The irregular shape and privileged position of the land allow for exclusive design variations, perfect for innovative development. The privileged access, away from traffic, ensures direct contact with nature, making it an ideal spot for projects seeking harmony and exclusivity.",El Salvador,55.36,,,,,,,,"['https://remax-central.com.sv/storage/properties/IIC7AlYwuHuAhYnZCQWL-large.png', 'https://remax-central.com.sv/storage/properties/JoMRSeoGaCNcphbTafTG-large.png', 'https://remax-central.com.sv/storage/properties/0yzqJKThmzx2p4ufCRVg-large.png', 'https://remax-central.com.sv/storage/properties/w5yDbPagMF4912g6iINn-large.png', 'https://remax-central.com.sv/storage/properties/NYWTggZaMVbfPuiWtGfV-large.png', 'https://remax-central.com.sv/storage/properties/RpKBx4uUweWvvik659ig-large.png']",2024-10-29 17:09:16,2024-10-29 17:09:16,2024-10-29 17:09:16,
c4f12449-271a-4112-ba71-a98a0eb83ceb,https://remax-central.com.sv/en/properties/land-with-construction-for-sale-santa-ana,LAND WITH CONSTRUCTION FOR SALE - SANTA ANA,175000,,,V15-003818,Santa Ana,Terrain,Sale,"Land and construction with excellent exposure in Santa Ana, very close to Metapán bypass. It is located in Calle Antigua a San Salvador which allows it to be directed to different areas: residential, commercial, educational, services, among others. 

The construction has a good structure and could be a great fixer upper. It has large spaces that are distributed over three levels and allows it to be easily adapted to various purposes. The adjacent land is also for sale which allows the two to be combined for a larger scale project. If you want to see this property, make your appointment today!",El Salvador,889.94,514.29,,,,,,,"['https://remax-central.com.sv/storage/properties/iAk0ROTkOGL6jSDTw862-large.png', 'https://remax-central.com.sv/storage/properties/ZsPUeI2zyjD2KDgnh9lc-large.png', 'https://remax-central.com.sv/storage/properties/DyIgP6kKVKucXNpSI8x2-large.png', 'https://remax-central.com.sv/storage/properties/LaVc2sopKCJFSKnLgnuq-large.png', 'https://remax-central.com.sv/storage/properties/0J1AnIDoS8CgbMfsYNbo-large.png', 'https://remax-central.com.sv/storage/properties/iohZ6I7EeZ7hEhC8JrCz-large.png']",2024-10-29 17:09:24,2024-10-29 17:09:24,2024-10-29 17:09:24,
b61cb195-53f9-494f-9264-4818d1573c15,https://remax-central.com.sv/en/properties/state-of-85-acres-for-sale-in-san-luis-talpa-la-paz,"STATE OF 85 ACRES FOR SALE IN SAN LUIS TALPA, LA PAZ",1295000,,,V15-003628,Carretera A Comalapa,Terrain,Sale,"Beautiful 85-acre estate with an excellent location and easy access, just 15 minutes from El Salvador International Airport. Perfect for cultivation or recreational use, it is bordered by a river that provides water to the land all year round. The property features straight boundary lines and semi-flat, undulating topography.

The property includes a two-story country house with a construction area of 500.40 m². It is well-maintained and constantly serviced, built with a mixed system and block finish. In front of the house, there are two swimming pools: the first is rectangular with an estimated capacity of 35.20 m³, and the second is circular with an estimated capacity of 9.84 m³. There is also a cistern with an estimated capacity of 4.00 m³ and two elevated tanks with a capacity of 450 liters each, as well as a complete utility area. The property has electricity, potable water, and a septic tank.

Additionally, there is a shed on the property currently used as a covered parking area.",El Salvador,502288.07,,,,,,,,"['https://remax-central.com.sv/storage/properties/Z4QHNw6kcabUXPiKxQhR-large.png', 'https://remax-central.com.sv/storage/properties/vAJ8C6BxTCuXL0IwkoCn-large.png', 'https://remax-central.com.sv/storage/properties/hxTXl5yEQ1SYNN2WTzmC-large.png', 'https://remax-central.com.sv/storage/properties/eNKnxPqxcj8E7irCZ2Xo-large.png', 'https://remax-central.com.sv/storage/properties/TbSIMpP4ioLM18wxSyei-large.png', 'https://remax-central.com.sv/storage/properties/uF04YnLsFNAHp8Vh8tvw-large.png', 'https://remax-central.com.sv/storage/properties/u6flB5DzXbonI8nP1YpH-large.png', 'https://remax-central.com.sv/storage/properties/qTQhvJQdWeGqWhSPiV3a-large.png', 'https://remax-central.com.sv/storage/properties/ther0AyhhredbVB4I22G-large.png', 'https://remax-central.com.sv/storage/properties/Ey27S2ANRvdTRoiVofYx-large.png']",2024-10-29 17:09:39,2024-10-29 17:09:39,2024-10-29 17:09:39,
b49dc555-f2f0-49ae-adcc-a90b5182f1ef,https://remax-central.com.sv/en/properties/land-for-sale-santa-ana-1,LAND FOR SALE - SANTA ANA,120000,,,V15-003817,Santa Ana,Terrain,Sale,"Land with excellent exposure in Santa Ana, very close to Metapán bypass. It is located in Antigua calle a San Salvador, which allows it to be directed to different areas: residential, commercial, educational, services, among others. 

The land is located within a closed perimeter with wall and gate, it has flat topography with fruit trees inside. If you want to see this property, make your appointment today!",El Salvador,971.58,,,,,,,,"['https://remax-central.com.sv/storage/properties/1EcCv3xhffvKk55c6JkQ-large.png', 'https://remax-central.com.sv/storage/properties/6IrZpYitC1WOSU20k57l-large.png', 'https://remax-central.com.sv/storage/properties/xDlunmyFUqPtk62acCMQ-large.png', 'https://remax-central.com.sv/storage/properties/GBg9uvlt4AjSgp1Kfn14-large.png', 'https://remax-central.com.sv/storage/properties/jh2t5IkRJ7IcVBJGsFWP-large.png', 'https://remax-central.com.sv/storage/properties/VnjyZ7OqwN3DCdjcluYq-large.png', 'https://remax-central.com.sv/storage/properties/zUHWUrb1yWwDniDckWf9-large.png']",2024-10-29 17:09:56,2024-10-29 17:09:56,2024-10-29 17:09:56,
aa54405f-4f5d-4cd9-b2a5-d2e7028bf999,https://remax-central.com.sv/en/properties/plot-of-land-in-colonia-san-rafael-mejicanos,"Plot of Land in Colonia San Rafael, Mejicanos",130000,,,V15-003684,Ayutuxtepeque,Terrain,Sale,"Plot of land of 583.82 M2 (835.50 Varas Cuadradas) in Col. San Rafael (Canton San Miguel), Mejicanos with a single mixed system construction of 24 M2. Paved access road. The property has electricity service and water service.
Accessible to public transport, school, sports center. Ideal property to build a home.
Nice weather.",El Salvador,835.33,12,,,,,,,"['https://remax-central.com.sv/storage/properties/MR0YsQlHW1I3scK8IL8i-large.png', 'https://remax-central.com.sv/storage/properties/nPl41As7z4ZypyLSnfcL-large.png', 'https://remax-central.com.sv/storage/properties/vOWqMiA5kZhTWqeGYvkz-large.png', 'https://remax-central.com.sv/storage/properties/XHJE4vjAcWUJyKLBPLxQ-large.png', 'https://remax-central.com.sv/storage/properties/1zbTCBx84e3v1oRT9HsI-large.png', 'https://remax-central.com.sv/storage/properties/3H7W9Yna11ikITZmeF4N-large.png', 'https://remax-central.com.sv/storage/properties/iFkWmn7QRJVCalCtG64l-large.png', 'https://remax-central.com.sv/storage/properties/Wmyikf9NvCb3Rfu57mgF-large.png']",2024-10-29 17:10:09,2024-10-29 17:10:09,2024-10-29 17:10:09,
